72	50	0
105	87	0
110	62	0
71	29	0
125	61	0
125	29	0
113	59	0
56	69	0
179	52	0
101	28	0
136	57	0
53	79	0
100	34	0
86	27	0
106	27	0
98	55	0
173	49	0
152	60	0
108	49	0
89	84	0
124	62	0
114	57	0
78	64	0
85	89	0
117	71	0
115	67	0
103	69	0
145	46	0
88	85	0
124	69	0
148	52	0
159	46	0
130	68	0
102	77	0
100	84	0
121	50	0
147	42	0
142	62	0
0	82	0
71	73	0
128	70	0
68	87	0
105	51	0
79	76	0
121	51	0
100	56	0
46	59	0
117	73	0
132	73	0
145	53	0
161	43	0
101	57	0
52	63	0
77	43	0
164	43	0
107	37	0
154	63	0
100	82	0
145	72	0
140	54	0
93	61	0
148	79	0
130	83	0
165	79	0
61	79	0
97	80	0
100	62	0
138	81	0
112	56	0
72	66	0
89	70	0
132	93	0
126	92	0
129	50	0
122	63	0
76	64	0
165	67	0
98	72	0
146	68	0
103	65	0
56	93	0
124	65	0
122	88	0
82	67	0
203	63	0
114	72	0
127	85	0
77	91	0
132	91	0
64	93	0
134	74	0
121	78	0
158	69	0
97	90	0
107	78	0
128	54	0
110	72	0
130	78	0
114	56	0
100	82	0
158	63	0
99	57	0
151	42	0
120	72	0
44	80	0
110	50	0
67	86	0
120	78	0
112	71	0
103	76	0
58	76	0
96	90	0
163	76	0
141	75	0
31	47	0
98	50	0
127	92	0
197	68	0
131	56	0
117	63	0
66	53	0
157	41	0
119	77	0
109	92	0
152	72	0
110	82	0
142	63	0
120	61	0
98	79	0
155	52	0
98	70	0
105	67	0
113	76	0
115	81	0
144	41	0
96	50	0
134	74	0
97	66	0
97	67	0
138	85	0
91	94	0
131	77	0
87	89	0
73	93	0
115	76	0
134	85	0
80	81	0
141	53	0
143	73	0
7	50	0
97	83	0
135	57	0
123	82	0
101	71	0
68	53	0
171	46	0
121	64	0
30	50	0
139	48	0
134	61	0
114	77	0
140	69	0
132	62	0
84	82	0
88	94	0
136	58	0
99	89	0
129	91	0
51	73	0
135	82	0
127	67	0
135	72	0
101	72	0
127	67	0
103	69	0
64	89	0
100	71	0
127	80	0
84	82	0
105	72	0
94	86	0
149	83	0
77	86	0
149	89	0
127	94	0
125	88	0
119	83	0
143	84	0
173	80	0
96	64	0
134	93	0
136	76	0
104	84	0
71	73	0
125	87	0
103	64	0
108	62	0
122	79	0
119	68	0
115	67	0
95	81	0
143	67	0
107	71	0
134	61	0
79	94	0
135	66	0
126	64	0
127	83	0
0	90	0
40	64	0
89	85	0
94	87	0
109	75	0
0	90	0
9	64	0
106	72	0
91	86	0
102	49	0
112	49	0
108	59	0
77	66	0
99	55	0
0	88	0
164	68	0
113	47	0
111	75	0
103	47	0
14	68	0
0	63	0
109	63	0
84	49	0
122	55	0
127	59	0
106	57	0
98	50	0
118	57	0
111	54	0
149	57	0
146	60	0
117	57	0
76	50	0
105	67	0
115	57	0
87	59	0
69	66	0
86	61	0
116	47	0
107	53	0
115	52	0
25	55	0
33	55	0
97	43	0
49	89	0
113	56	0
64	63	0
71	87	0
134	53	0
119	57	0
112	67	0
3	88	0
98	74	0
111	72	0
126	85	0
155	46	0
120	86	0
141	85	0
92	86	0
136	72	0
61	68	0
90	75	0
133	68	0
106	75	0
136	63	0
134	69	0
67	84	0
91	48	0
128	56	0
138	64	0
27	57	0
88	49	0
41	58	0
105	62	0
112	48	0
123	46	0
76	75	0
107	47	0
96	93	0
87	35	0
126	86	0
102	46	0
105	46	0
155	53	0
106	56	0
141	78	0
122	93	0
103	78	0
103	32	0
129	32	0
105	38	0
151	65	0
112	77	0
103	49	0
145	41	0
63	88	0
90	83	0
40	59	0
133	47	0
99	70	0
129	78	0
78	81	0
88	82	0
54	81	0
123	74	0
100	74	0
77	84	0
118	58	0
39	77	0
110	60	0
108	64	0
51	75	0
51	60	0
147	60	0
114	64	0
105	39	0
61	88	0
124	57	0
138	42	0
114	44	0
93	46	0
79	45	0
168	41	0
83	52	0
26	57	0
126	56	0
136	42	0
58	77	0
101	80	0
98	50	0
121	47	0
45	64	0
134	84	0
78	51	0
122	42	0
119	37	0
146	33	0
122	56	0
113	53	0
104	36	0
119	62	0
107	46	0
87	71	0
90	69	0
136	64	0
56	88	0
114	57	0
110	71	0
132	73	0
30	81	0
71	80	0
41	77	0
94	84	0
140	71	0
129	83	0
182	71	0
122	67	0
90	64	0
34	84	0
84	57	0
49	59	0
21	67	0
122	62	0
126	30	0
74	23	0
129	58	0
85	33	0
106	29	0
124	39	0
103	41	0
135	63	0
124	55	0
105	53	0
134	63	0
97	55	0
83	65	0
46	90	0
24	84	0
129	49	0
147	48	0
117	76	0
136	63	0
76	79	0
115	74	0
89	66	0
95	58	0
102	58	0
